date,open1,high1,low1,close1,preclose1,open2,high2,low2,close2,preclose2,open3,high3,low3,close3,preclose3,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
1991-1-10,133.93,133.97,133.34,133.97,133.34,133.93,133.97,133.34,133.97,133.34,133.93,133.97,133.34,133.97,133.34,999000,5399457,0,1,0.47248,0,0,0,0,0
1991-1-11,134.61,134.61,134.51,134.6,133.97,134.61,134.61,134.51,134.6,133.97,134.61,134.61,134.51,134.6,133.97,1332700,7115732,0,1,0.470258,0,0,0,0,0
1991-1-14,134.11,135.19,134.11,134.67,134.6,134.11,135.19,134.11,134.67,134.6,134.11,135.19,134.11,134.67,134.6,1253000,6883604,0,1,0.052,0,0,0,0,0
1991-1-15,134.21,134.74,134.19,134.74,134.67,134.21,134.74,134.19,134.74,134.67,134.21,134.74,134.19,134.74,134.67,144600,1010364,0,1,0.051984,0,0,0,0,0
1991-1-16,134.19,134.74,134.14,134.24,134.74,134.19,134.74,134.14,134.24,134.74,134.19,134.74,134.14,134.24,134.74,50900,270133,0,1,-0.371085,0,0,0,0,0
1991-1-17,133.67,134.25,133.65,134.25,134.24,133.67,134.25,133.65,134.25,134.24,133.67,134.25,133.65,134.25,134.24,65800,334238,0,1,0.007445,0,0,0,0,0
1991-1-18,133.7,134.25,133.67,134.24,134.25,133.7,134.25,133.67,134.24,134.25,133.7,134.25,133.67,134.24,134.25,300400,1570833,0,1,-0.007445,0,0,0,0,0
1991-1-21,133.7,134.24,133.66,134.24,134.24,133.7,134.24,133.66,134.24,134.24,133.7,134.24,133.66,134.24,134.24,205100,1029305,0,1,0,0,0,0,0,0
1991-1-22,133.72,134.24,133.66,133.72,134.24,133.72,134.24,133.66,133.72,134.24,133.72,134.24,133.66,133.72,134.24,35400,180787,0,1,-0.387369,0,0,0,0,0
1991-1-23,133.17,133.72,133.14,133.17,133.72,133.17,133.72,133.14,133.17,133.72,133.17,133.72,133.14,133.17,133.72,109500,575928,0,1,-0.411309,0,0,0,0,0
1991-1-24,132.61,133.17,132.57,132.61,133.17,132.61,133.17,132.57,132.61,133.17,132.61,133.17,132.57,132.61,133.17,185700,917392,0,1,-0.420513,0,0,0,0,0
1991-1-25,132.05,132.07,132.03,132.05,132.61,132.05,132.07,132.03,132.05,132.61,132.05,132.07,132.03,132.05,132.61,344700,1722246,0,1,-0.422289,0,0,0,0,0
1991-1-28,131.46,131.55,131.46,131.46,132.05,131.46,131.55,131.46,131.46,132.05,131.46,131.55,131.46,131.46,132.05,510700,2565573,0,1,-0.446798,0,0,0,0,0
1991-1-29,130.95,130.97,130.95,130.95,131.46,130.95,130.97,130.95,130.95,131.46,130.95,130.97,130.95,130.95,131.46,138700,710741,0,1,-0.387958,0,0,0,0,0
1991-1-30,130.44,130.95,130.41,130.44,130.95,130.44,130.95,130.41,130.44,130.95,130.44,130.95,130.41,130.44,130.95,52700,260701,0,1,-0.389457,0,0,0,0,0
1991-1-31,129.93,130.46,129.93,129.97,130.44,129.93,130.46,129.93,129.97,130.44,129.93,130.46,129.93,129.97,130.44,51000,244662,0,1,-0.36032,0,0,0,0,0
1991-2-1,129.5,129.97,129.45,129.51,129.97,129.5,129.97,129.45,129.51,129.97,129.5,129.97,129.45,129.51,129.97,34500,140871,0,1,-0.353933,0,0,0,0,0
1991-2-4,129.05,129.58,129.05,129.05,129.51,129.05,129.58,129.05,129.05,129.51,129.05,129.58,129.05,129.05,129.51,55300,273652,0,1,-0.355178,0,0,0,0,0
1991-2-5,128.56,128.58,128.53,128.58,129.05,128.56,128.58,128.53,128.58,129.05,128.56,128.58,128.53,128.58,129.05,856200,4250084,0,1,-0.364201,0,0,0,0,0
1991-2-6,129.13,129.15,128.06,129.14,128.58,129.13,129.15,128.06,129.14,128.58,129.13,129.15,128.06,129.14,128.58,664100,3847268,0,1,0.435525,0,0,0,0,0
1991-2-7,129.74,129.79,129.14,129.79,129.14,129.74,129.79,129.14,129.79,129.14,129.74,129.79,129.14,129.79,129.14,213300,1504814,0,1,0.503325,0,0,0,0,0
1991-2-8,130.36,130.39,129.79,130.38,129.79,130.36,130.39,129.79,130.38,129.79,130.36,130.39,129.79,130.38,129.79,123400,879868,0,1,0.454589,0,0,0,0,0
1991-2-11,130.92,130.97,130.39,130.97,130.38,130.92,130.97,130.39,130.97,130.38,130.92,130.97,130.39,130.97,130.38,931700,4834876,0,1,0.45252,0,0,0,0,0
1991-2-12,131.54,131.56,130.97,131.35,130.97,131.54,131.56,130.97,131.35,130.97,131.54,131.56,130.97,131.35,130.97,377400,1986983,0,1,0.290146,0,0,0,0,0
1991-2-13,131.93,131.93,131.35,131.92,131.35,131.93,131.93,131.35,131.92,131.35,131.93,131.93,131.35,131.92,131.35,115200,673738,0,1,0.433949,0,0,0,0,0
1991-2-14,132.53,132.53,132.3,132.53,131.92,132.53,132.53,132.3,132.53,131.92,132.53,132.53,132.3,132.53,131.92,362400,1883072,0,1,0.462402,0,0,0,0,0
1991-2-19,133.12,133.14,133.08,133.13,132.53,133.12,133.14,133.08,133.13,132.53,133.12,133.14,133.08,133.13,132.53,174800,1216176,0,1,0.452732,0,0,0,0,0
1991-2-20,133.63,133.67,133.13,133.67,133.13,133.63,133.67,133.13,133.67,133.13,133.63,133.67,133.13,133.67,133.13,87600,520724,0,1,0.405614,0,0,0,0,0
1991-2-21,134.24,134.28,133.67,134.28,133.67,134.24,134.28,133.67,134.28,133.67,134.24,134.28,133.67,134.28,133.67,322000,1771726,0,1,0.456348,0,0,0,0,0
1991-2-22,134.85,134.87,134.28,134.87,134.28,134.85,134.87,134.28,134.87,134.28,134.85,134.87,134.28,134.87,134.28,342700,2003776,0,1,0.439378,0,0,0,0,0
1991-2-25,134.37,134.87,134.33,134.4,134.87,134.37,134.87,134.33,134.4,134.87,134.37,134.87,134.33,134.4,134.87,81000,621015,0,1,-0.348485,0,0,0,0,0
1991-2-26,133.9,134.44,133.9,133.93,134.4,133.9,134.44,133.9,133.93,134.4,133.9,134.44,133.9,133.93,134.4,109400,2545711,0,1,-0.349703,0,0,0,0,0
1991-2-27,133.44,133.98,133.44,133.47,133.93,133.44,133.98,133.44,133.47,133.93,133.44,133.98,133.44,133.47,133.93,21400,141958,0,1,-0.343457,0,0,0,0,0
1991-2-28,132.99,133.52,132.98,133.01,133.47,132.99,133.52,132.98,133.01,133.47,132.99,133.52,132.98,133.01,133.47,225800,1187974,0,1,-0.344652,0,0,0,0,0
1991-3-1,132.53,132.53,132.47,132.53,133.01,132.53,132.53,132.47,132.53,133.01,132.53,132.53,132.47,132.53,133.01,712400,3777320,0,1,-0.360872,0,0,0,0,0
1991-3-4,132.09,132.09,131.98,131.99,132.53,132.09,132.09,131.98,131.99,132.53,132.09,132.09,131.98,131.99,132.53,251800,1418017,0,1,-0.40745,0,0,0,0,0
1991-3-5,131.42,131.99,131.41,131.46,131.99,131.42,131.99,131.41,131.46,131.99,131.42,131.99,131.41,131.46,131.99,98200,934706,0,1,-0.401545,0,0,0,0,0
1991-3-6,130.89,130.95,130.89,130.94,131.46,130.89,130.95,130.89,130.94,131.46,130.89,130.95,130.89,130.94,131.46,71900,1345390,0,1,-0.395561,0,0,0,0,0
1991-3-7,130.41,130.94,130.41,130.41,130.94,130.41,130.94,130.41,130.41,130.94,130.41,130.94,130.41,130.41,130.94,56800,427475,0,1,-0.404765,0,0,0,0,0
1991-3-8,129.84,130.41,129.84,129.89,130.41,129.84,130.41,129.84,129.89,130.41,129.84,130.41,129.84,129.89,130.41,93300,541770,0,1,-0.398746,0,0,0,0,0
1991-3-11,129.3,129.89,129.3,129.31,129.89,129.3,129.89,129.3,129.31,129.89,129.3,129.89,129.3,129.31,129.89,51400,299524,0,1,-0.446533,0,0,0,0,0
1991-3-12,128.73,129.31,128.73,128.77,129.31,128.73,129.31,128.73,128.77,129.31,128.73,129.31,128.73,128.77,129.31,95700,783099,0,1,-0.417596,0,0,0,0,0
1991-3-13,126.13,128.77,126.13,126.15,128.77,126.13,128.77,126.13,126.15,128.77,126.13,128.77,126.13,126.15,128.77,49800,418280,0,1,-2.034637,0,0,0,0,0
1991-3-14,125.61,126.15,125.61,125.63,126.15,125.61,126.15,125.61,125.63,126.15,125.61,126.15,125.61,125.63,126.15,32600,242557,0,1,-0.412211,0,0,0,0,0
1991-3-15,125.08,125.62,125.08,125.17,125.63,125.08,125.62,125.08,125.17,125.63,125.08,125.62,125.08,125.17,125.63,79000,403520,0,1,-0.366154,0,0,0,0,0
1991-3-18,124.7,125.17,124.69,124.71,125.17,124.7,125.17,124.69,124.71,125.17,124.7,125.17,124.69,124.71,125.17,125000,1210411,0,1,-0.367499,0,0,0,0,0
1991-3-19,124.23,124.71,124.22,124.22,124.71,124.23,124.71,124.22,124.22,124.71,124.23,124.71,124.22,124.22,124.71,89200,682933,0,1,-0.39291,0,0,0,0,0
1991-3-20,123.66,124.21,123.63,123.66,124.22,123.66,124.21,123.63,123.66,124.22,123.66,124.21,123.63,123.66,124.22,67800,433147,0,1,-0.450811,0,0,0,0,0
1991-3-21,123.14,123.66,123.12,123.12,123.66,123.14,123.66,123.12,123.12,123.66,123.14,123.66,123.12,123.12,123.66,15100,131064,0,1,-0.436682,0,0,0,0,0
1991-3-22,122.62,123.12,122.62,122.62,123.12,122.62,123.12,122.62,122.62,123.12,122.62,123.12,122.62,122.62,123.12,20700,120129,0,1,-0.406108,0,0,0,0,0
1991-3-25,122.12,122.62,122.1,122.12,122.62,122.12,122.62,122.1,122.12,122.62,122.12,122.62,122.1,122.12,122.62,44300,324176,0,1,-0.407764,0,0,0,0,0
1991-3-26,121.62,122.14,121.62,121.62,122.12,121.62,122.14,121.62,121.62,122.12,121.62,122.14,121.62,121.62,122.12,116400,709040,0,1,-0.409433,0,0,0,0,0
1991-3-27,121.12,121.64,121.12,121.12,121.62,121.12,121.64,121.12,121.12,121.62,121.12,121.64,121.12,121.12,121.62,66800,366005,0,1,-0.411117,0,0,0,0,0
1991-3-28,120.65,121.15,120.61,120.61,121.12,120.65,121.15,120.61,120.61,121.12,120.65,121.15,120.61,120.61,121.12,96100,505657,0,1,-0.421072,0,0,0,0,0
1991-3-29,120.16,120.61,120.11,120.19,120.61,120.16,120.61,120.11,120.19,120.61,120.16,120.61,120.11,120.19,120.61,218500,2186180,0,1,-0.348228,0,0,0,0,0
1991-4-1,120.69,120.73,119.68,120.73,120.19,120.69,120.73,119.68,120.73,120.19,120.69,120.73,119.68,120.73,120.19,1199900,5666672,0,1,0.449289,0,0,0,0,0
1991-4-2,121.21,121.29,120.73,121.21,120.73,121.21,121.29,120.73,121.21,120.73,121.21,121.29,120.73,121.21,120.73,81600,387611,0,1,0.397578,0,0,0,0,0
1991-4-3,121.71,121.71,121.21,121.71,121.21,121.71,121.71,121.21,121.71,121.21,121.71,121.71,121.21,121.71,121.21,206300,977171,0,1,0.412507,0,0,0,0,0
1991-4-4,122.2,122.2,121.24,121.72,121.71,122.2,122.2,121.24,121.72,121.71,122.2,122.2,121.24,121.72,121.71,1051700,5045893,0,1,0.008218,0,0,0,0,0
1991-4-5,121.07,121.73,121.03,121.54,121.72,121.07,121.73,121.03,121.54,121.72,121.07,121.73,121.03,121.54,121.72,1158900,6035557,0,1,-0.147881,0,0,0,0,0
1991-4-8,121.11,121.11,121.05,121.09,121.54,121.11,121.11,121.05,121.09,121.54,121.11,121.11,121.05,121.09,121.54,186200,1675834,0,1,-0.370252,0,0,0,0,0
1991-4-9,120.6,121.1,120.6,120.62,121.09,120.6,121.1,120.6,120.62,121.09,120.6,121.1,120.6,120.62,121.09,32000,297122,0,1,-0.388136,0,0,0,0,0
1991-4-10,120.15,120.62,120.09,120.16,120.62,120.15,120.62,120.09,120.16,120.62,120.15,120.62,120.09,120.16,120.62,46600,281235,0,1,-0.381362,0,0,0,0,0
1991-4-11,119.64,120.16,119.62,119.64,120.16,119.64,120.16,119.62,119.64,120.16,119.64,120.16,119.62,119.64,120.16,23900,576817,0,1,-0.43276,0,0,0,0,0
1991-4-12,119.2,119.65,119.15,119.21,119.64,119.2,119.65,119.15,119.21,119.64,119.2,119.65,119.15,119.21,119.64,39900,301333,0,1,-0.359412,0,0,0,0,0
1991-4-15,118.73,119.22,118.72,118.77,119.21,118.73,119.22,118.72,118.77,119.21,118.73,119.22,118.72,118.77,119.21,30100,386981,0,1,-0.369099,0,0,0,0,0
1991-4-16,118.36,118.77,118.34,118.34,118.77,118.36,118.77,118.34,118.34,118.77,118.36,118.77,118.34,118.34,118.77,10500,177216,0,1,-0.362044,0,0,0,0,0
1991-4-17,117.92,118.34,117.89,117.9,118.34,117.92,118.34,117.89,117.9,118.34,117.92,118.34,117.89,117.9,118.34,20100,259495,0,1,-0.371806,0,0,0,0,0
1991-4-18,117.45,117.93,117.45,117.45,117.9,117.45,117.93,117.45,117.45,117.9,117.45,117.93,117.45,117.45,117.9,17800,133927,0,1,-0.381683,0,0,0,0,0
1991-4-19,117.08,117.5,117.05,117.08,117.45,117.08,117.5,117.05,117.08,117.45,117.08,117.5,117.05,117.08,117.45,64600,424675,0,1,-0.315024,0,0,0,0,0
1991-4-22,116.63,117.08,116.58,116.63,117.08,116.63,117.08,116.58,116.63,117.08,116.63,117.08,116.58,116.63,117.08,43000,321322,0,1,-0.384356,0,0,0,0,0
1991-4-23,116.21,116.63,116.15,116.19,116.63,116.21,116.63,116.15,116.19,116.63,116.21,116.63,116.15,116.19,116.63,28200,264379,0,1,-0.377257,0,0,0,0,0
1991-4-24,115.7,116.19,115.7,115.79,116.19,115.7,116.19,115.7,115.79,116.19,115.7,116.19,115.7,115.79,116.19,14800,121786,0,1,-0.344265,0,0,0,0,0
1991-4-25,115.38,115.79,115.33,115.36,115.79,115.38,115.79,115.33,115.36,115.79,115.38,115.79,115.33,115.36,115.79,149500,998928,0,1,-0.371362,0,0,0,0,0
1991-4-26,116.31,116.31,114.52,115.56,115.36,116.31,116.31,114.52,115.56,115.36,116.31,116.31,114.52,115.56,115.36,1335400,5806770,0,1,0.173368,0,0,0,0,0
1991-4-29,114.86,116.29,114.75,114.75,115.56,114.86,116.29,114.75,114.75,115.56,114.86,116.29,114.75,114.75,115.56,841100,3610730,0,1,-0.700932,0,0,0,0,0
1991-4-30,113.89,114.87,113.89,113.94,114.75,113.89,114.87,113.89,113.94,114.75,113.89,114.87,113.89,113.94,114.75,485000,2734172,0,1,-0.70588,0,0,0,0,0
1991-5-2,113.04,113.2,113.03,113.16,113.94,113.04,113.2,113.03,113.16,113.94,113.04,113.2,113.03,113.16,113.94,146500,1124048,0,1,-0.68457,0,0,0,0,0
1991-5-3,112.46,113.17,112.3,112.41,113.16,112.46,113.17,112.3,112.41,113.16,112.46,113.17,112.3,112.41,113.16,423000,2386862,0,1,-0.662778,0,0,0,0,0
1991-5-6,111.65,112.41,111.57,111.61,112.41,111.65,112.41,111.57,111.61,112.41,111.65,112.41,111.57,111.61,112.41,276400,1423590,0,1,-0.711683,0,0,0,0,0
1991-5-7,110.8,110.9,110.8,110.82,111.61,110.8,110.9,110.8,110.82,111.61,110.8,110.9,110.8,110.82,111.61,187500,907005,0,1,-0.707823,0,0,0,0,0
1991-5-8,110.16,110.82,110,110.03,110.82,110.16,110.82,110,110.03,110.82,110.16,110.82,110,110.03,110.82,42300,375190,0,1,-0.712869,0,0,0,0,0
1991-5-9,109.36,110.12,109.31,109.29,110.03,109.36,110.12,109.31,109.29,110.03,109.36,110.12,109.31,109.29,110.03,225500,1215566,0,1,-0.672542,0,0,0,0,0
1991-5-10,108.61,109.4,108.53,108.53,109.29,108.61,109.4,108.53,108.53,109.29,108.61,109.4,108.53,108.53,109.29,24900,313181,0,1,-0.695399,0,0,0,0,0
1991-5-13,107.88,107.88,107.74,107.84,108.53,107.88,107.88,107.74,107.84,108.53,107.88,107.88,107.74,107.84,108.53,23500,182296,0,1,-0.635771,0,0,0,0,0
1991-5-14,107.21,107.84,107.06,107.19,107.84,107.21,107.84,107.06,107.19,107.84,107.21,107.84,107.06,107.19,107.84,26700,185380,0,1,-0.602739,0,0,0,0,0
1991-5-15,106.56,106.6,106.42,106.57,107.19,106.56,106.6,106.42,106.57,107.19,106.56,106.6,106.42,106.57,107.19,39000,307736,0,1,-0.578415,0,0,0,0,0
1991-5-16,105.83,105.86,105.69,105.77,106.57,105.83,105.86,105.69,105.77,106.57,105.83,105.86,105.69,105.77,106.57,310800,1445855,0,1,-0.750683,0,0,0,0,0
1991-5-17,105.12,106.75,104.96,106.75,105.77,105.12,106.75,104.96,106.75,105.77,105.12,106.75,104.96,106.75,105.77,2019200,7633140,0,1,0.926542,0,0,0,0,0
1991-5-20,107.76,107.82,106.71,107.82,106.75,107.76,107.82,106.71,107.82,106.75,107.76,107.82,106.71,107.82,106.75,86300,924212,0,1,1.002342,0,0,0,0,0
1991-5-21,108.89,108.89,108.62,108.81,107.82,108.89,108.89,108.62,108.81,107.82,108.89,108.89,108.62,108.81,107.82,77100,1309557,0,1,0.918195,0,0,0,0,0
1991-5-22,109.71,109.82,108.11,108.25,108.81,109.71,109.82,108.11,108.25,108.81,109.71,109.82,108.11,108.25,108.81,1867700,7967008,0,1,-0.514656,0,0,0,0,0
1991-5-23,107.52,109.16,107.35,109.08,108.25,107.52,109.16,107.35,109.08,108.25,107.52,109.16,107.35,109.08,108.25,560900,2770507,0,1,0.766745,0,0,0,0,0
1991-5-24,110.07,110.08,109.82,110.08,109.08,110.07,110.08,109.82,110.08,109.08,110.07,110.08,109.82,110.08,109.08,102400,661006,0,1,0.916758,0,0,0,0,0
1991-5-27,111.05,111.07,109.47,110.66,110.08,111.05,111.07,109.47,110.66,110.08,111.05,111.07,109.47,110.66,110.08,861900,3827789,0,1,0.526891,0,0,0,0,0
1991-5-28,111.61,111.68,111.36,111.68,110.66,111.61,111.68,111.36,111.68,110.66,111.61,111.68,111.36,111.68,110.66,163000,970461,0,1,0.921739,0,0,0,0,0
1991-5-29,112.75,112.75,111.67,112.75,111.68,112.75,112.75,111.67,112.75,111.68,112.75,112.75,111.67,112.75,111.68,53000,1320629,0,1,0.958094,0,0,0,0,0
1991-5-30,113.74,113.82,112.77,113.82,112.75,113.74,113.82,112.77,113.82,112.75,113.74,113.82,112.77,113.82,112.75,38800,753456,0,1,0.949002,0,0,0,0,0
1991-5-31,114.83,114.83,113.84,114.83,113.82,114.83,114.83,113.84,114.83,113.82,114.83,114.83,113.84,114.83,113.82,121100,1470487,0,1,0.887368,0,0,0,0,0
1991-6-3,115.9,115.97,114.89,115.97,114.83,115.9,115.97,114.89,115.97,114.83,115.9,115.97,114.89,115.97,114.83,95400,1643078,0,1,0.992771,0,0,0,0,0
1991-6-4,117.12,117.12,116.83,117.12,115.97,117.12,117.12,116.83,117.12,115.97,117.12,117.12,116.83,117.12,115.97,360300,2018633,0,1,0.991637,0,0,0,0,0
1991-6-5,118.17,118.17,117.14,118.17,117.12,118.17,118.17,117.14,118.17,117.12,118.17,118.17,117.14,118.17,117.12,30800,279283,0,1,0.896512,0,0,0,0,0
1991-6-6,119.26,119.33,118.17,119.35,118.17,119.26,119.33,118.17,119.35,118.17,119.26,119.33,118.17,119.35,118.17,26600,160508,0,1,0.998562,0,0,0,0,0
1991-6-7,120.46,120.47,119.35,120.47,119.35,120.46,120.47,119.35,120.47,119.35,120.46,120.47,119.35,120.47,119.35,10000,83206,0,1,0.938419,0,0,0,0,0
1991-6-10,121.65,121.67,120.47,121.67,120.47,121.65,121.67,120.47,121.67,120.47,121.65,121.67,120.47,121.67,120.47,40000,458929,0,1,0.996096,0,0,0,0,0
1991-6-11,122.89,122.89,121.67,122.89,121.67,122.89,122.89,121.67,122.89,121.67,122.89,122.89,121.67,122.89,121.67,54300,375012,0,1,1.002713,0,0,0,0,0
1991-6-12,123.9,124.11,122.89,124.11,122.89,123.9,124.11,122.89,124.11,122.89,123.9,124.11,122.89,124.11,122.89,137200,735371,0,1,0.992759,0,0,0,0,0
1991-6-13,125.33,125.34,123.65,125.34,124.11,125.33,125.34,123.65,125.34,124.11,125.33,125.34,123.65,125.34,124.11,2086800,11563763,0,1,0.991053,0,0,0,0,0
1991-6-14,124.47,126.34,124.47,124.53,125.34,124.47,126.34,124.47,124.53,125.34,124.47,126.34,124.47,124.53,125.34,663300,3541098,0,1,-0.64624,0,0,0,0,0
1991-6-17,125.63,125.77,123.54,125.77,124.53,125.63,125.77,123.54,125.77,124.53,125.63,125.77,123.54,125.77,124.53,693300,4056679,0,1,0.995742,0,0,0,0,0
1991-6-18,127.03,127.03,126.67,127.03,125.77,127.03,127.03,126.67,127.03,125.77,127.03,127.03,126.67,127.03,125.77,203000,1015149,0,1,1.00183,0,0,0,0,0
1991-6-19,128.12,128.29,127.03,128.29,127.03,128.12,128.29,127.03,128.29,127.03,128.12,128.29,127.03,128.29,127.03,148100,744123,0,1,0.991887,0,0,0,0,0
1991-6-20,129.55,129.57,129.21,129.57,128.29,129.55,129.57,129.21,129.57,128.29,129.55,129.57,129.21,129.57,128.29,229900,1321261,0,1,0.99775,0,0,0,0,0
1991-6-21,130.72,130.86,128.81,130.86,129.57,130.72,130.86,128.81,130.86,129.57,130.72,130.86,128.81,130.86,129.57,1361300,7746480,0,1,0.995596,0,0,0,0,0
1991-6-24,132.1,132.17,131.8,132.17,130.86,132.1,132.17,131.8,132.17,130.86,132.1,132.17,131.8,132.17,130.86,196000,1657788,0,1,1.001068,0,0,0,0,0
1991-6-25,133.48,133.49,132.17,133.49,132.17,133.48,133.49,132.17,133.49,132.17,133.48,133.49,132.17,133.49,132.17,162400,1296047,0,1,0.998719,0,0,0,0,0
1991-6-26,134.83,134.83,133.49,134.83,133.49,134.83,134.83,133.49,134.83,133.49,134.83,134.83,133.49,134.83,133.49,340900,2149983,0,1,1.003818,0,0,0,0,0
1991-6-27,136.04,136.19,134.83,136.19,134.83,136.04,136.19,134.83,136.19,134.83,136.04,136.19,134.83,136.19,134.83,449700,2521206,0,1,1.008678,0,0,0,0,0
1991-6-28,137.41,137.56,136.19,137.56,136.19,137.41,137.56,136.19,137.56,136.19,137.41,137.56,136.19,137.56,136.19,493500,3032950,0,1,1.005944,0,0,0,0,0
1991-7-1,136.64,138.62,136.56,136.85,137.56,136.64,138.62,136.56,136.85,137.56,136.64,138.62,136.56,136.85,137.56,2294000,12469884,0,1,-0.516132,0,0,0,0,0
1991-7-2,135.91,135.96,135.69,135.96,136.85,135.91,135.96,135.69,135.96,136.85,135.91,135.96,135.69,135.96,136.85,283800,3794100,0,1,-0.650347,0,0,0,0,0
1991-7-3,135.28,135.96,134.98,135.27,135.96,135.28,135.96,134.98,135.27,135.96,135.28,135.96,134.98,135.27,135.96,271500,1818504,0,1,-0.507504,0,0,0,0,0
1991-7-4,136.63,136.63,134.19,136.63,135.27,136.63,136.63,134.19,136.63,135.27,136.63,136.63,134.19,136.63,135.27,1339400,8095138,0,1,1.005397,0,0,0,0,0
1991-7-5,136.01,137.68,135.9,135.96,136.63,136.01,137.68,135.9,135.96,136.63,136.01,137.68,135.9,135.96,136.63,1454000,9394861,0,1,-0.490374,0,0,0,0,0
1991-7-8,135.26,135.28,134.93,135.28,135.96,135.26,135.28,134.93,135.28,135.96,135.26,135.28,134.93,135.28,135.96,587400,2925933,0,1,-0.500153,0,0,0,0,0
1991-7-9,136.56,136.57,134.31,134.64,135.28,136.56,136.57,134.31,134.64,135.28,136.56,136.57,134.31,134.64,135.28,844200,4174836,0,1,-0.473092,0,0,0,0,0
1991-7-10,134.4,135.6,133.72,133.99,134.64,134.4,135.6,133.72,133.99,134.64,134.4,135.6,133.72,133.99,134.64,602300,2894591,0,1,-0.482764,0,0,0,0,0
1991-7-11,133.22,133.99,133.13,133.38,133.99,133.22,133.99,133.13,133.38,133.99,133.22,133.99,133.13,133.38,133.99,507300,2417896,0,1,-0.455258,0,0,0,0,0
1991-7-12,132.8,133.38,132.42,132.8,133.38,132.8,133.38,132.42,132.8,133.38,132.8,133.38,132.42,132.8,133.38,314400,1484090,0,1,-0.434849,0,0,0,0,0
1991-7-15,133.9,134.1,131.87,133.14,132.8,133.9,134.1,131.87,133.14,132.8,133.9,134.1,131.87,133.14,132.8,1193800,5534900,0.50789,1,0.256021,0,0,0,0,0
1991-7-16,134.39,134.47,133.14,134.47,133.14,134.39,134.47,133.14,134.47,133.14,134.39,134.47,133.14,134.47,133.14,279600,1328502,0.118953,1,0.99895,0,0,0,0,0
1991-7-17,135.81,135.81,135.39,135.81,134.47,135.81,135.81,135.39,135.81,134.47,135.81,135.81,135.39,135.81,134.47,66000,397524,0.028079,1,0.996502,0,0,0,0,0
1991-7-18,137.17,137.17,135.81,137.17,135.81,137.17,137.17,135.81,137.17,135.81,137.17,137.17,135.81,137.17,135.81,84700,464416,0.036035,1,1.0014,0,0,0,0,0
1991-7-19,137.66,138.54,136.66,136.7,137.17,137.66,138.54,136.66,136.7,137.17,137.66,138.54,136.66,136.7,137.17,1082300,5242826,0.460453,1,-0.342641,0,0,0,0,0
1991-7-22,138.07,138.07,136.7,138.07,136.7,138.07,138.07,136.7,138.07,136.7,138.07,138.07,136.7,138.07,136.7,276400,1423205,0.117592,1,1.002202,0,0,0,0,0
1991-7-23,139.35,139.39,138.07,139.39,138.07,139.35,139.39,138.07,139.39,138.07,139.35,139.39,138.07,139.39,138.07,724100,3548584,0.308061,1,0.956031,0,0,0,0,0
1991-7-24,140.66,140.74,138.69,140.68,139.39,140.66,140.74,138.69,140.68,139.39,140.66,140.74,138.69,140.68,139.39,598800,2901485,0.254753,1,0.925456,0,0,0,0,0
1991-7-25,140.2,141.01,139.99,140.19,140.68,140.2,141.01,139.99,140.19,140.68,140.2,141.01,139.99,140.19,140.68,839000,4080885,0.356944,1,-0.348301,0,0,0,0,0
1991-7-26,140.11,141.46,139.27,140.66,140.19,140.11,141.46,139.27,140.66,140.19,140.11,141.46,139.27,140.66,140.19,927900,4520783,0.394765,1,0.33526,0,0,0,0,0
1991-7-29,141.22,141.72,140.81,141.52,140.66,141.22,141.72,140.81,141.52,140.66,141.22,141.72,140.81,141.52,140.66,477100,2350293,0.202977,1,0.611404,0,0,0,0,0
1991-7-30,142.39,142.45,141.39,142.39,141.52,142.39,142.45,141.39,142.39,141.52,142.39,142.45,141.39,142.39,141.52,560100,2718049,0.238289,1,0.614751,0,0,0,0,0
1991-7-31,143.72,143.8,142.39,143.8,142.39,143.72,143.8,142.39,143.8,142.39,143.72,143.8,142.39,143.8,142.39,405100,1993205,0.172346,1,0.990241,0,0,0,0,0
1991-8-1,145.12,145.24,143.8,145.24,143.8,145.12,145.24,143.8,145.24,143.8,145.12,145.24,143.8,145.24,143.8,473100,2310502,0.201275,1,1.001392,0,0,0,0,0
1991-8-2,146.49,146.68,145.44,146.68,145.24,146.49,146.68,145.44,146.68,145.24,146.49,146.68,145.44,146.68,145.24,1174400,5825142,0.499636,1,0.991453,0,0,0,0,0
1991-8-5,148.06,148.15,146.68,148.15,146.68,148.06,148.15,146.68,148.15,146.68,148.06,148.15,146.68,148.15,146.68,512600,2593974,0.21808,1,1.002182,0,0,0,0,0
1991-8-6,149.62,149.62,148.15,149.62,148.15,149.62,149.62,148.15,149.62,148.15,149.62,149.62,148.15,149.62,148.15,200100,1065505,0.08513,1,0.992238,0,0,0,0,0
1991-8-7,150.93,151.12,149.62,151.12,149.62,150.93,151.12,149.62,151.12,149.62,150.93,151.12,149.62,151.12,149.62,110700,580236,0.047096,1,1.00254,0,0,0,0,0
1991-8-8,152.57,152.61,151.12,152.61,151.12,152.57,152.61,151.12,152.61,151.12,152.57,152.61,151.12,152.61,151.12,195100,1045377,0.083003,1,0.985975,0,0,0,0,0
